House_Price,House_Title,Post_Date,House_Link,House_Long,House_Lat
244900.0,"48079 MUN 42E RD St Genevieve, Manitoba","Wed, 31 Jul 2019 05:24:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/48079-mun-42e-rd-st-genevieve-manitoba/1450383145,-96.5027638,49.718203
424900.0,"825 Jessie AVE Winnipeg, Manitoba","Wed, 31 Jul 2019 05:24:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/825-jessie-ave-winnipeg-manitoba/1450384115,-97.15710999999999,49.868833
274900.0,"514 Larsen AVE Winnipeg, Manitoba","Wed, 31 Jul 2019 05:24:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/514-larsen-ave-winnipeg-manitoba/1450384113,-97.1003877,49.9134982
299900.0,GREAT OPPORTUNITY IN HIGHLY DESIRABLE COMMUNITY OF TRANSCONA,"Wed, 31 Jul 2019 05:22:48 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-opportunity-in-highly-desirable-community-of-transcona/1450386411,-97.0246835,49.8949856
479900.0,"471 Kirkbridge DR Winnipeg, Manitoba","Wed, 31 Jul 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/471-kirkbridge-dr-winnipeg-manitoba/1450381112,-97.17461569999999,49.7803777
289900.0,"2 Laing GATE Steinbach, Manitoba","Wed, 31 Jul 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/2-laing-gate-steinbach-manitoba/1450383451,-96.6692828,49.54427210000001
389900.0,"151 Caribou CR Winnipeg, Manitoba","Wed, 31 Jul 2019 05:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/151-caribou-cr-winnipeg-manitoba/1450383654,-97.3134415,49.85580059999999
269900.0,"6571 Betsworth AVE Winnipeg, Manitoba","Wed, 31 Jul 2019 05:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/6571-betsworth-ave-winnipeg-manitoba/1450383579,-97.17540799999999,49.869509
639900.0,"304 Oxford ST Winnipeg, Manitoba","Wed, 31 Jul 2019 05:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/304-oxford-st-winnipeg-manitoba/1450383354,-97.1918223,49.84149780000001
625000.0,"235 Lindenwood DR W Winnipeg, Manitoba","Wed, 31 Jul 2019 05:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/235-lindenwood-dr-w-winnipeg-manitoba/1450383908,-97.1920944,49.965429
459900.0,"23 Gelhorn PL Winnipeg, Manitoba","Wed, 31 Jul 2019 05:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/23-gelhorn-pl-winnipeg-manitoba/1450383662,-97.1828804,49.9178963
346500.0,"171 Brunet Winnipeg, Manitoba","Wed, 31 Jul 2019 05:48:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/171-brunet-winnipeg-manitoba/1450383152,-97.08862649999999,49.8745591
439900.0,"13 Joseph PL Lorette, Manitoba","Wed, 31 Jul 2019 05:48:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/13-joseph-pl-lorette-manitoba/1450383149,-96.8754994,49.7419598
229900.0,"6 Totem RD Lac Du Bonnet, Manitoba","Wed, 31 Jul 2019 05:48:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/6-totem-rd-lac-du-bonnet-manitoba/1450381127,-96.0594593,50.2527367
399000.0,"Arborg, Manitoba","Wed, 31 Jul 2019 05:54:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/arborg-manitoba/1450383474,-97.2181713,50.9061035
219900.0,"15 St David RD Winnipeg, Manitoba","Wed, 31 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/15-st-david-rd-winnipeg-manitoba/1450382275,-97.110596,49.852147
328500.0,"1371 Ravelstone AVE Winnipeg, Manitoba","Wed, 31 Jul 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1371-ravelstone-ave-winnipeg-manitoba/1450382348,-97.0522641,49.9066723
279900.0,KILDONAN PARK CHARMER!,"Wed, 31 Jul 2019 08:01:24 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/kildonan-park-charmer/1450404599,-97.1120394,49.9472555
299900.0,"52 MAIN ST Kleefeld, Manitoba","Wed, 31 Jul 2019 08:05:39 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/52-main-st-kleefeld-manitoba/1450405234,-97.1555104,49.8679018
279900.0,LIVE Just off the CORYDON STRIP!,"Wed, 31 Jul 2019 08:05:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/live-just-off-the-corydon-strip/1450405174,-97.0526139,49.5031516
349000.0,"82 ST AMANT AVE Lorette, Manitoba R0A0Y0","Wed, 31 Jul 2019 08:12:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/82-st-amant-ave-lorette-manitoba-r0a0y0/1450406288,-96.8756209,49.7357066
309900.0,4 Bedroom House for Sale,"Wed, 31 Jul 2019 08:12:02 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/4-bedroom-house-for-sale/1450406261,-97.201917,49.94415650000001
389900.0,LARGE ACREAGE with GORGEOUS Country Home,"Wed, 31 Jul 2019 08:10:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/large-acreage-with-gorgeous-country-home/1450406077,-96.60519649999999,49.8851076
279900.0,Beautiful Home &amp; Yard On A RIVERFRONT Property!,"Wed, 31 Jul 2019 09:02:49 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-home-yard-on-a-riverfront-property/1450416112,-96.8982983,49.2977297
214900.0,Lovely 3 Bedroom Bungalow Close To Conveniences!,"Wed, 31 Jul 2019 09:10:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/lovely-3-bedroom-bungalow-close-to-conveniences/1450417574,-96.8615063,49.4076347
414900.0,GORGEOUS 2 Storey Home Backing Onto Golf Course!,"Wed, 31 Jul 2019 09:20:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/gorgeous-2-storey-home-backing-onto-golf-course/1450419608,-96.4926138,49.52602359999999
349900.0,Spacious Crestview Home For Sale,"Wed, 31 Jul 2019 09:35:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-crestview-home-for-sale/1450422488,-97.30724289999999,49.8847005
474900.0,Business opportunity in Richer on 10 acres,"Wed, 31 Jul 2019 09:42:45 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/business-opportunity-in-richer-on-10-acres/1450424135,-97.36468839999999,49.3544829
279900.0,"A MILLION DOLLAR VIEW FOR UNDER $200,000!","Wed, 31 Jul 2019 09:42:27 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/a-million-dollar-view-for-under-200-000/1450424079,-97.0433769,49.9249535
384900.0,Beautiful Remodeled 3 Bedroom Home!,"Wed, 31 Jul 2019 09:41:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/beautiful-remodeled-3-bedroom-home/1450423884,-97.2931011,49.8757794
204900.0,"Great 5 Bedroom, 2 Bathroom Home!","Wed, 31 Jul 2019 10:06:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-5-bedroom-2-bathroom-home/1450430089,-97.15064319999999,49.9223775
224800.0,Silver Heights Stylish Home for Sale,"Wed, 31 Jul 2019 10:12:19 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/silver-heights-stylish-home-for-sale/1450431488,-97.1132951,49.932618
204900.0,Fabulous Westwood Starter Home for Coming to Market,"Wed, 31 Jul 2019 10:10:05 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/fabulous-westwood-starter-home-for-coming-to-market/1450430972,-97.183644,49.8461255
399900.0,"Rent to own, low credit, no down payment, New to Canada","Wed, 31 Jul 2019 10:37:48 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/rent-to-own-low-credit-no-down-payment-new-to-canada/1450437436,-97.140175,49.92312
489900.0,St Francois Xavier!,"Wed, 31 Jul 2019 10:46:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/st-francois-xavier/1450439565,-97.55224,49.915146
324900.0,Raised bungalow with in-law suite or income property,"Wed, 31 Jul 2019 10:45:41 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/raised-bungalow-with-in-law-suite-or-income-property/1450439285,-96.6657884,49.5242387
259900.0,house for sale,"Wed, 31 Jul 2019 10:54:15 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale/1450441272,-98.10227929999999,49.1896358
479900.0,House for Sale,"Wed, 31 Jul 2019 10:53:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/house-for-sale/1450441127,-96.8725661,49.5024728
388757.0,"Price reduced !!!  Built in 2005  3bed, 1.5 bth $ 199900","Wed, 31 Jul 2019 11:37:58 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/price-reduced-built-in-2005-3bed-1-5-bth-199900/1450451483,-97.1125158,49.911732
529900.0,Brand new 3 bed/2bath - custom build in Crestview,"Wed, 31 Jul 2019 11:35:34 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bed-2bath-custom-build-in-crestview/1450450943,-97.3189013,49.8825152
449000.0,Great Bungalow nestled on a massive lot in Charleswood!,"Wed, 31 Jul 2019 12:01:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-bungalow-nestled-on-a-massive-lot-in-charleswood/1450456557,-97.20666399999999,49.7886005
299900.0,CHARMING 4 BEDROOM HOME ON MATURE CORNER LOT!,"Wed, 31 Jul 2019 12:06:44 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/charming-4-bedroom-home-on-mature-corner-lot/1450457746,-97.07802530000001,49.8545668
229900.0,HOME OF YOUR DREAMS WITHIN YOUR MEANS!,"Wed, 31 Jul 2019 12:11:11 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/home-of-your-dreams-within-your-means/1450458734,-96.6532197,49.6677966
325080.0,River Park South Bungalow,"Wed, 31 Jul 2019 13:00:39 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-park-south-bungalow/1450469368,-97.1413515,49.8590956
479900.0,GORGEOUS CUSTOM BUILT HOME 10 mins from City!,"Wed, 31 Jul 2019 13:43:17 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/gorgeous-custom-built-home-10-mins-from-city/1450478178,-97.1746467,49.925379
209900.0,STYLISH 3 BEDRM 2 FULL BATHS HOUSE W/ FULL BASEMENT -658 REDWOOD,"Wed, 31 Jul 2019 13:42:07 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/stylish-3-bedrm-2-full-baths-house-w-full-basement-658-redwood/1450477950,-97.167919,49.883816
239900.0,Must see house in North Kildonan.,"Wed, 31 Jul 2019 13:46:04 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/must-see-house-in-north-kildonan/1450478733,-97.0724,49.9522
289900.0,TWILIGHT OPEN HOUSE WED.5:30-7PM / MEADOWS WEST/ 4 BR BUNGALOW,"Wed, 31 Jul 2019 13:45:42 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/twilight-open-house-wed-5:30-7pm-meadows-west-4-br-bungalow/1450478667,-97.20308999999999,49.951684
432900.0,New Build! 11 Humboldt Ave.,"Wed, 31 Jul 2019 13:53:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/new-build-11-humboldt-ave/1450480168,-97.10723879999999,49.8610732
474900.0,GREAT OPPORTUNITY IN HIGHLY DESIRABLE COMMUNITY OF TRANSCONA,"Wed, 31 Jul 2019 13:51:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-opportunity-in-highly-desirable-community-of-transcona/1450479797,-97.0246835,49.8949856
329900.0,Oakwood House for Sale!!,"Wed, 31 Jul 2019 13:55:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/oakwood-house-for-sale/1450480602,-97.0556204,49.9253443
518000.0,Crescentwood Duplex! 773 Scotland Ave.,"Wed, 31 Jul 2019 14:02:47 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/crescentwood-duplex-773-scotland-ave/1450482128,-97.1518524,49.86467680000001
739900.0,Corydon Village Tri-Plex! 297 Lilac St.,"Wed, 31 Jul 2019 14:13:31 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/corydon-village-tri-plex-297-lilac-st/1450484596,-97.15567500000002,49.868167
439900.0,"685 Willow Avenue, Oakbank","Wed, 31 Jul 2019 14:42:06 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/685-willow-avenue-oakbank/1450490707,-96.8438781,49.9380524
320000.0,Morden Beauty!,"Wed, 31 Jul 2019 16:01:50 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/morden-beauty/1450506845,-98.1128521,49.2051544
439900.0,"685 Willow Avenue, Oakbank","Wed, 31 Jul 2019 18:13:33 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/685-willow-avenue-oakbank/1450531399,-97.21666239999999,49.8868632
399999.0,"237 MAIN S ST Morris, Manitoba","Wed, 31 Jul 2019 19:10:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/237-main-s-st-morris-manitoba/1401906781,-97.3646863,49.3526394
576400.0,"11 Borealis BAY Winnipeg, Manitoba","Wed, 31 Jul 2019 19:10:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/11-borealis-bay-winnipeg-manitoba/1407228703,-97.0305114,49.8274729
1100000.0,"1340 PR200 RD Winnipeg, Manitoba","Wed, 31 Jul 2019 19:10:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1340-pr200-rd-winnipeg-manitoba/1407228451,-97.0966194,49.6987031
239900.0,"Homes for Sale in Windsor Park, Winnipeg, Manitoba $239,900","Wed, 31 Jul 2019 19:10:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-windsor-park-winnipeg-manitoba-239-900/1438188773,-97.078172885,49.862537987
480000.0,"359 Bonaventure DR W Winnipeg, Manitoba","Wed, 31 Jul 2019 19:09:27 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/359-bonaventure-dr-w-winnipeg-manitoba/1438187800,-97.0647436,49.8230162
299900.0,"273 Sydney AVE Winnipeg, Manitoba","Wed, 31 Jul 2019 19:09:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/273-sydney-ave-winnipeg-manitoba/1438187760,-97.1029044,49.9237592
699900.0,"3 HAY AVE St Andrews, Manitoba","Wed, 31 Jul 2019 19:09:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/3-hay-ave-st-andrews-manitoba/1438187764,-96.9585586,50.0686136
478900.0,"8 Harry Waytiuk DR East Selkirk, Manitoba","Wed, 31 Jul 2019 19:09:19 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/8-harry-waytiuk-dr-east-selkirk-manitoba/1444466744,-96.83919279999999,50.1395838
489900.0,"386 First ST Beausejour, Manitoba","Wed, 31 Jul 2019 19:09:19 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/386-first-st-beausejour-manitoba/1438187695,-96.5205558,50.0631016
399999.0,"237 MAIN S ST Morris, Manitoba","Wed, 31 Jul 2019 19:10:29 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/237-main-s-st-morris-manitoba/1401906781,-97.3646863,49.3526394
576400.0,"11 Borealis BAY Winnipeg, Manitoba","Wed, 31 Jul 2019 19:10:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/11-borealis-bay-winnipeg-manitoba/1407228703,-97.0305114,49.8274729
1100000.0,"1340 PR200 RD Winnipeg, Manitoba","Wed, 31 Jul 2019 19:10:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1340-pr200-rd-winnipeg-manitoba/1407228451,-97.0966194,49.6987031
239900.0,"Homes for Sale in Windsor Park, Winnipeg, Manitoba $239,900","Wed, 31 Jul 2019 19:10:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-windsor-park-winnipeg-manitoba-239-900/1438188773,-97.078172885,49.862537987
259900.0,Great 3 bedroom home in Transcona!,"Wed, 31 Jul 2019 19:50:17 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/great-3-bedroom-home-in-transcona/1450547492,-96.9726263,49.9005302
319900.0,Home for sale,"Wed, 31 Jul 2019 22:01:10 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/home-for-sale/1450566252,-97.07802530000001,49.8545668
439900.0,"1025 Lorette AVE Winnipeg, Manitoba","Thu, 01 Aug 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1025-lorette-ave-winnipeg-manitoba/1450583034,-97.261011,49.864358
269900.0,"3616 Batchelor AVE Winnipeg, Manitoba","Thu, 01 Aug 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/3616-batchelor-ave-winnipeg-manitoba/1450584329,-96.7616613333,49.5710980476
289900.0,"Homes for Sale in Blumenort, Manitoba $289,900","Thu, 01 Aug 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-blumenort-manitoba-289-900/1450585261,-97.1913581,49.8645167
299900.0,"487 Campbell ST Winnipeg, Manitoba","Thu, 01 Aug 2019 05:12:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/487-campbell-st-winnipeg-manitoba/1450584102,-96.6934526,49.6079093
529000.0,"40 Wood Sage CR Winnipeg, Manitoba","Thu, 01 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/40-wood-sage-cr-winnipeg-manitoba/1450583852,-97.0442027,49.8295898
459900.0,"309 Petryk TE Grande Pointe, Manitoba","Thu, 01 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/309-petryk-te-grande-pointe-manitoba/1450584223,-97.03289199999999,49.759946
499900.0,"Homes for Sale in Birds Hill, East St. Paul, Manitoba $499,900","Thu, 01 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/homes-for-sale-in-birds-hill-east-st-paul-manitoba-499-900/1450585841,-97.022755,49.985383
424900.0,"17 VOURIOT RD La Salle, Manitoba","Thu, 01 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/17-vouriot-rd-la-salle-manitoba/1450583858,-97.253396,49.694422
249900.0,"50 Veterans WAY Morris, Manitoba","Thu, 01 Aug 2019 05:36:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/50-veterans-way-morris-manitoba/1450584362,-97.3573402,49.3452411
299900.0,"7 Howell AVE Gimli, Manitoba","Thu, 01 Aug 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/7-howell-ave-gimli-manitoba/1450584309,-96.9886746,50.6320809
229900.0,"829 Sheppard ST Winnipeg, Manitoba","Thu, 01 Aug 2019 05:48:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/829-sheppard-st-winnipeg-manitoba/1450584334,-97.1709735,49.94996
419900.0,"30 Sunstone BAY Winnipeg, Manitoba","Thu, 01 Aug 2019 05:54:00 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/30-sunstone-bay-winnipeg-manitoba/1450584149,-97.1825235,49.77706569999999
204900.0,Terrific starter home or turnkey investment property! West End!&#8203;,"Thu, 01 Aug 2019 09:57:40 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/terrific-starter-home-or-turnkey-investment-property-west-end/1450627473,-97.1635264,49.89803500000001
499000.0,Spacious Crestview Home For Sale,"Thu, 01 Aug 2019 10:29:03 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/spacious-crestview-home-for-sale/1450634076,-96.9135444,50.0541826
214900.0,Cottage for Sale,"Thu, 01 Aug 2019 10:26:25 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/cottage-for-sale/1450633505,-96.93430819999999,50.0833599
214800.0,LINDEN WOODS - OWN AS LOW AS $2102/MONTH*. 0 DOWN AVAILABLE!,"Thu, 01 Aug 2019 10:32:27 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/linden-woods-own-as-low-as-2102-month-0-down-available/1450634792,-97.0791505,49.9445927
399900.0,RIVER PARK SOUTH -OWN AS LOW AS $1672/MONTH*. 0 DOWN AVAILABLE!,"Thu, 01 Aug 2019 10:51:31 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/river-park-south-own-as-low-as-1672-month-0-down-available/1450639083,-97.1146292,49.804292
402900.0,"424 Maconnell Lane , Grande Pointe","Thu, 01 Aug 2019 11:06:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/424-maconnell-lane-grande-pointe/1450642301,-97.0295738,49.7582551
369900.0,"158 St Andrews Way , Niverville","Thu, 01 Aug 2019 11:11:16 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/158-st-andrews-way-niverville/1450643354,-97.0557735,49.5970759
309900.0,"1 Maple Lane , Warren","Thu, 01 Aug 2019 11:20:22 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/1-maple-lane-warren/1450645507,-97.3330842,50.14351749999999
387900.0,"333 Petryk Terrace , Grande Pointe","Thu, 01 Aug 2019 11:25:23 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/333-petryk-terrace-grande-pointe/1450646648,-97.03289199999999,49.759946
289900.0,"SELLER SAYS SELL - BRAND NEW 1500SF HOMES - ONLY $289,900","Thu, 01 Aug 2019 11:32:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/seller-says-sell-brand-new-1500sf-homes-only-289-900/1450648182,-97.03289199999999,49.759946
319900.0,"6 Lindell Drive , Warren","Thu, 01 Aug 2019 11:43:18 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/6-lindell-drive-warren/1450650889,-97.55501570000001,50.1337909
549900.0,Sage Creek 1600sqft bungalow open house Aug. 3th 2-4pm,"Thu, 01 Aug 2019 11:41:09 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/sage-creek-1600sqft-bungalow-open-house-aug-3th-2-4pm/1450650418,-97.0304072,49.8274804
369900.0,"87 Poplarwood Drive , Warren","Thu, 01 Aug 2019 11:51:01 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/87-poplarwood-drive-warren/1450652405,-97.5466627,50.1349726
314900.0,"161 St Andrews Way , Niverville","Thu, 01 Aug 2019 11:55:40 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/161-st-andrews-way-niverville/1450653327,-97.0563389,49.5975354
384900.0,"429 Jamison Avenue , Winnipeg","Thu, 01 Aug 2019 12:06:13 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/429-jamison-avenue-winnipeg/1450655436,-97.10254719999999,49.91615179999999
388757.0,Brand new 3 bed/2bath - custom build in Crestview,"Thu, 01 Aug 2019 12:05:49 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/brand-new-3-bed-2bath-custom-build-in-crestview/1450655356,-97.3189013,49.8825152
499900.0,"177 Philip Lee Drive , Winnipeg","Thu, 01 Aug 2019 12:12:44 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/177-philip-lee-drive-winnipeg/1450656761,-97.0517752,49.9105389
224900.0,LAKEFRONT PROPERTY! WOODED&amp;PRIVATE! 274 IRONWOOD POINT RD-BELAIR,"Thu, 01 Aug 2019 12:15:39 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/lakefront-property-wooded-private-274-ironwood-point-rd-belair/1450657359,-96.60072579999999,50.6540861
349900.0,"*Hillside Beach* Lakeview 1,032 sqft 1.5 Storey 3 Br, 2 Baths !!","Thu, 01 Aug 2019 12:22:26 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/hillside-beach-lakeview-1-032-sqft-1-5-storey-3-br-2-baths/1450658822,-96.7279399,49.1593823
224900.0,Ultimate hobby farm! 73+ acres!,"Thu, 01 Aug 2019 12:30:43 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/ultimate-hobby-farm-73-acres/1450660515,-95.3448027,49.3354955
399900.0,FORT RICHMOND BUNGALOW,"Thu, 01 Aug 2019 12:43:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/fort-richmond-bungalow/1450663219,-96.59809729999999,49.6589117
324900.0,READY FOR THAT QUIET COUNTRY ATMOSPHERE?,"Thu, 01 Aug 2019 12:41:52 CDT",https://www.kijiji.ca/v-house-for-sale/winnipeg/ready-for-that-quiet-country-atmosphere/1450662840,-95.93377009999999,49.0710425
